*         Type  Key          Name                                      Stn   AOR               pState   Norm   AlarmGroup   ICAddress
*         ----  ---          ----                                      ---   ---               ------   ----   ----------   ---------
4 STATUS  (1)   (3)          (4)                                       (5)   (10)              (19)     (49)   (29)         (41)
          1     "01010016"   "MI 351SC5   MI BKR 5 RELAY FAIL      "   010   3                 26       0      1            nan                 
          1     "01010017"   "MI 35C222   W3344 STA COM            "   010   3                 26       0      1            nan                 
          1     "01000002"   "DI 7LR      DI BKR 7 LOC/REM SW      "   000   3                 13       0      1            nan                 
          1     "01038001"   "BN 24T1SC   TX1 2411 SELF CHECK      "   038   3                 26       0      1            nan                 
          1     "01031001"   "FL F810     FL F810 HS TIE POSITION  "   031   1                 15       0      1            nan                 
          1     "01031002"   "FL TCPR1    FL LTC1 PRS RELIEF       "   031   1                 10       0      1            nan                 
          1     "01006004"   "BC 6W55LP   BC 6W55 LOW SF6 GAS      "   006   3                 9        0      1            nan                 
          1     "01006005"   "BC 6W55DC   BC 6W55 LOSS OF DC CLOSE "   006   3                 4        0      1            nan                 
          1     "01006006"   "BC 6W55DT   BC 6W55 LOSS OF DC TRIP  "   006   3                 4        0      1            nan                 
          1     "01006007"   "BC 6W55AC   BC 6W55 LOSS OF AC       "   006   3                 4        0      1            nan                 
          1     "01006008"   "BC 6W55SC   BC 6W55 DIST REL SELF CK "   006   3                 26       0      1            nan                 
          1     "01006009"   "BC 6W55R    BC 6W55 RD 115KV RECL    "   006   3                 4        0      1            nan                 
          1     "01006010"   "BC 6W55LR   BC 6W55 LOC/REM SW       "   006   3                 13       0      1            nan                 
          5     "05001001"   "BY FS       BRICKYARD FAST SCAN      "   001   4                 25       0      1            nan                 
          2     "01057002"   "SECI FI6110   FI S6110 115KV MOSW    "   057   2                 1        0      1            nan                 
          2     "01057003"   "SECI BW624    BW S624 115KV MOSW     "   057   2                 1        0      1            nan                 
          2     "01057004"   "SECI RS6104   RS S6104 115KV MOSW    "   057   2                 1        0      1            nan                 
          1     "01023001"   "G5 300GSC   GEN 5 300G SC ALARM      "   023   3                 26       0      1            nan                 
          5     "05001002"   "BY RM1      REGULATOR CONTROL MODE   "   001   1 2 3 4 5 6 7 8   3        0      1            nan                 
          5     "05001003"   "BY RM2      REGULATOR CONTROL MODE   "   001   1 2 3 4 5 6 7 8   3        0      1            nan                 
          1     "01001001"   "BY 1        BY FEEDER BKR 1          "   001   4                 1        0      1            nan                 
          1     "01001002"   "BY 1R       BY BKR 1 RECLOSER        "   001   4                 4        0      1            nan                 
          1     "01001003"   "BY 1GT      BY BKR 1 GRND TRIP BLK   "   001   4                 21       0      1            nan                 
          8     "12063001"   "PS SN3MC2   PSEUDO SWITCH            "   063   1 2 3 4 5 6 7 8   15       0      1            nan                 
          8     "12034001"   "PS AC3485   PSEUDO SWITCH            "   034   1 2 3 4 5 6 7 8   15       0      1            nan                 
          8     "12034002"   "PS AC3486   PSEUDO SWITCH            "   034   1 2 3 4 5 6 7 8   15       0      1            nan                 
          8     "12034003"   "PS AC3487   PSEUDO SWITCH            "   034   1 2 3 4 5 6 7 8   15       0      1            nan                 
          1     "01072001"   "WO G6DTRP   GEN 6 DAY TANK RUPT TRIP "   072   3                 26       0      1            nan                 
          8     "12034004"   "PS AC3488   PSEUDO SWITCH            "   034   1 2 3 4 5 6 7 8   15       0      1            nan                 
          1     "01037001"   "KH 79LO4    KH BKR 4 LOCKOUT         "   037   1                 14       0      1            nan                 
          8     "12018001"   "PS FI332    PSEUDO SWITCH            "   018   1 2 3 4 5 6 7 8   15       0      1            nan                 
          1     "01006011"   "BC 8G29     BC 8G29 TX2 230KV DIS SW "   006   3                 2        0      1            nan                 
          5     "05039001"   "MN FS       MANNVILLE FAST SCAN      "   039   6                 25       0      1            nan                 
          8     "12038001"   "PS BN3SV1   PSEUDO SWITCH            "   038   1 2 3 4 5 6 7 8   15       0      1            nan                 
          5     "05005001"   "FW FS       FW  FAST SCAN            "   005   5                 25       0      1            nan                 
          5     "05027001"   "GP REGA     GP REG A VOLT CONTROL    "   027   6                 7        0      1            nan                 
          1     "01021010"   "GC 3        GREEN COVE BKR 3         "   021   4                 1        0      1            nan                 
          1     "01021011"   "GC 2        GREEN COVE BKR 2         "   021   4                 1        0      1            nan                 
          1     "01021012"   "GC 3R       GREEN COVE BKR 3 RECL    "   021   4                 4        0      1            nan                 
          1     "01021013"   "GC 2R       GREEN COVE BKR 2 RECL    "   021   4                 4        0      1            nan                 
          1     "01021014"   "GC LRS      GREEN COVE LOC/REM SW    "   021   4                 13       0      1            nan                 
          1     "01021015"   "GC TX1TOT   GREEN COVE TX HOT OIL    "   021   4                 8        0      1            nan                 
          1     "01031003"   "FL 35C103   FL BKR 3 CTRL COM        "   031   1                 26       0      1            nan                 
          1     "01021016"   "GC LTCFLT   GC LTC FILTER            "   021   4                 26       0      1            nan                 
          1     "01021017"   "GC 24T1SC   TX 2411 FAIL             "   021   4                 26       0      1            nan                 
          1     "01031004"   "FL 35C102   FL BKR 2 CTRL COM        "   031   1                 26       0      1            nan                 
          1     "01031005"   "FL T1FAN2   F; TX1 STG2 FANS         "   031   1                 17       0      1            nan                 
          1     "01008001"   "FM 1BF      FM BKR 1 BKR FAIL        "   008   7                 19       0      1            nan                 
          1     "01008002"   "FM 3BF      FM BKR 3 BKR FAIL        "   008   7                 19       0      1            nan                 
          1     "01040002"   "ME 1BF      ME BKR 1 BKR FAIL        "   040   1                 19       0      1            nan                 
          1     "01037002"   "KH TX2CLO   TX2 TANK OIL CRITT LO    "   037   1                 9        0      1            nan                 
