*         Type  Key          Name                                          Stn   AOR                HiLim[0](High)   HiLim[1](Rsnblty)  LoLim[0](Low)   LoLim[1](Rsnblty)  AlarmGroup   pScale(EU_Hi)  ICAddress
*         ----  ---          ----                                          ---   ---                --------------   -----------------  -------------   -----------------  ----------   -------------  ---------
5 ANALOG  (1)   (3)          (4)                                           (5)   (10)               (77,0)           (77,4)             (78,0)          (78,4)             (42)         (24)           (66)
          2     "04nan827"   "LY MV1-     LY TX1 VARS LEAD             "   nan   7                  4000             5400               -999998         -999999            1            49128          NaN                 
          2     "04nan828"   "OP PF2M     OP TX2 POWER FACTOR          "   nan   4                  0                999999             0               -999999            1            204.7          NaN                 
          2     "04nan829"   "OP TX2FRQ   OP TX2 FREQUENCY             "   nan   4                  0                999999             0               -999999            1            204.7          NaN                 
          2     "04nan830"   "OP KVA2M    OP TX2 KVA METER             "   nan   4                  0                999999             0               -999999            1            98256          NaN                 
          2     "04nan831"   "OP MV2      OP TX2 VARS LAG              "   nan   4                  11000            14400              -999998         -999999            1            98256          NaN                 
          2     "04nan832"   "OP MV2-     OP TX2 VARS LEAD             "   nan   4                  11000            14400              -999998         -999999            1            98256          NaN                 
          1     "03nan580"   "BC 6W51AV   BC 6W51 AVGAMP*VOLT          "   nan   3                  999998           380000             -999998         -2000              1            1              NaN                 
          2     "04nan833"   "WE RBV2     WE TX2 REG B VOLTS           "   nan   4                  999998           150                -999998         -10                1            204.7          NaN                 
          2     "04nan834"   "WE RCV2     WE TX2 REG C VOLTS           "   nan   4                  999998           150                -999998         -10                1            204.7          NaN                 
          1     "03nan581"   "SPR REGST    SPARE ANALOG                "   nan   1 2 3 4 5 6 7 8    0                999999             0               -999999            1            1              NaN                 
          1     "03nan582"   "SPR STRAT    SPARE ANALOG                "   nan   1 2 3 4 5 6 7 8    0                999999             0               -999999            1            1              NaN                 
          1     "03nan583"   "SPR REGAST   SPARE ANALOG                "   nan   1 2 3 4 5 6 7 8    0                999999             0               -999999            1            1              NaN                 
          1     "03nan584"   "HA MUL      MULTIPLIER                   "   nan   7                  0                999999             0               -999999            1            1              NaN                 
          2     "04nan835"   "LC MV2-     LC TX2 VARS LEAD             "   nan   3                  4000             5400               -999998         -999999            1            65504          NaN                 
          2     "04nan836"   "RV 2KW      FDR 2 WATTS                  "   nan   6                  0                999999             0               -999999            1            20470          NaN                 
          1     "03nan585"   "BY CDY1     BY 1 CUR DY DEMAND           "   nan   4                  0                999999             0               -999999            1            1              NaN                 
          2     "04nan837"   "ME 1A       ME BKR 1A AMPS BKR TRIP      "   nan   1                  999998           552                -999998         -30                1            600.0126       NaN                 
          2     "04nan838"   "ME 1C       ME BKR 1C AMPS BKR TRIP      "   nan   1                  999998           552                -999998         -30                1            600.0126       NaN                 
          2     "04nan839"   "ME 3A       ME BKR 3A AMPS BKR TRIP      "   nan   1                  999998           552                -999998         -30                1            600.0126       NaN                 
          2     "04nan840"   "ME 4PF      ME FDR 4 POWER FACTOR        "   nan   1                  0                999999             0               -999999            1            204.7          NaN                 
          2     "04nan841"   "RD DCV      RD DC VOLTS                  "   nan   4                  999998           140                -999998         -10                1            150            NaN                 
          2     "04nan842"   "RD 1C       BKR 1 C AMPS BKR TRIP        "   nan   4                  999998           1120               -999998         -30                1            1199.999       NaN                 
          2     "04nan843"   "RD 2C       BKR 2 C AMPS BKR TRIP        "   nan   4                  999998           1120               -999998         -30                1            1199.999       NaN                 
          1     "03nan586"   "FR ADD1     ADDITIVE SYS W TOT           "   nan   1                  0                999999             0               -999999            1            1              NaN                 
          1     "03nan587"   "GL CDY      CURRENT DAY DEMAND           "   nan   1                  0                999999             0               -999999            1            1              NaN                 
          1     "03nan588"   "FR CMT      CURRENT MONTH DEMAND         "   nan   6                  0                999999             0               -999999            1            1              NaN                 
          2     "04nan844"   "SECI 67       BC 6W57 MV                 "   nan   1 2                0                999999             0               -999999            1            138000         NaN                 
          2     "04nan845"   "LC 5C       LC 5C AMP BKR TRP            "   nan   3                  999998           470                -999998         -30                1            599.9958       NaN                 
          1     "03nan589"   "SPR RBV6     SPARE ANALOG                "   nan   1 2 3 4 5 6 7 8    22000            25000              -999998         -999999            1            1              NaN                 
          1     "03nan590"   "TU MVPOS    POSITIVE VALUE MV            "   nan   1 2 3 4 5 6 7 8    0                999999             0               -999999            1            1              NaN                 
          2     "04nan846"   "G5 PF       GEN #5 PWR FACTOR            "   nan   3                  0                999999             0               -999999            1            20.47          NaN                 
          1     "03nan591"   "RD MUL1     RD 1 MULTIPLIER              "   nan   4                  0                999999             0               -999999            1            1              NaN                 
          2     "04nan847"   "RD RBV1     TX1 REG B VOLTS              "   nan   3                  999998           150                -999998         -10                1            149.9837       NaN                 
          1     "03nan592"   "MI CDY2     MI TX2 CURRENT DAY DEMD      "   nan   3                  0                999999             0               -999999            1            1              NaN                 
          1     "03nan593"   "TU KVA      TOTAL KVA                    "   nan   4                  0                999999             0               -999999            1            1              NaN                 
          2     "04nan848"   "LA KWPHR1   LA TX1 KW PREV HR            "   nan   3                  0                999999             0               -999999            1            196512         NaN                 
          1     "03nan594"   "DB CHR2     DB TX2 CUR HR DEMAND         "   nan   3                  0                999999             0               -999999            1            1              NaN                 
          2     "04nan849"   "SECI BT1MVA   BC TX1 MVA                 "   nan   1 2                0                999999             0               -999999            1            2047000        NaN                 
          2     "04nan850"   "RD BV       TX1 B BUS VOLTS              "   nan   4                  999998           145                -999998         110                1            204.7          NaN                 
          2     "04nan851"   "RD RCV1     TX1 REG C VOLTS              "   nan   3                  999998           150                -999998         -10                1            149.9837       NaN                 
          2     "04nan852"   "WH 2PF      FDR 2 POWER FACTOR           "   nan   5                  0                999999             0               -999999            1            204.7          NaN                 
          1     "03nan595"   "TU PF       POWER FACTOR                 "   nan   6                  0                999999             0               -999999            1            1              NaN                 
          1     "03nan596"   "SPR PF       MODEL                       "   nan   1 2 3 4 5 6 7 8    0                999999             0               -999999            1            1              NaN                 
          1     "03nan597"   "DB CHR3     DB TX3 CUR HR DEMAND         "   nan   3                  0                999999             0               -999999            1            1              NaN                 
          1     "03nan598"   "SPR PF2      POWER FACTOR                "   nan   6                  0                999999             0               -999999            1            1              NaN                 
          1     "03nan599"   "RD MUL2     RD 2 MULTIPLIER              "   nan   4                  0                999999             0               -999999            1            1              NaN                 
          2     "04nan853"   "FW MV1-     FW TX1 VARS LEAD             "   nan   5                  11000            21600              -999998         -999999            1            32752          NaN                 
          2     "04nan854"   "SECI 112      FI TX3 MV LEAD             "   nan   1 2                0                999999             0               -999999            1            1              NaN                 
          2     "04nan855"   "CA KVA1M    CA TX1 KVA METER             "   nan   5                  999998           20000              -999998         -20000             1            32752          NaN                 
          1     "03nan600"   "LY CHR      CURRENT HOUR DEMAND          "   nan   7                  0                999999             0               -999999            1            1              NaN                 
          1     "03nan601"   "RV CALI1    RV TX1 CALC DEMAND           "   nan   6                  0                999999             0               -999999            1            1              NaN                 
          2     "04nan856"   "BW RBV1     BW TX1 REG B PH VOLTS        "   nan   4                  999998           150                -999998         -10                1            204.7          NaN                 
          1     "03nan602"   "HA PDY      PREVIOUS DAY DEMAND          "   nan   7                  0                999999             0               -999999            1            1              NaN                 
          2     "04nan857"   "RD TX1A     TX1 A AMPS C/S TRIP          "   nan   3                  999998           1288               -999998         -30                1            3275.2         NaN                 
          2     "04nan858"   "WH PF1M     WH TX1 POWER FACTOR MET      "   nan   5                  0                999999             0               -999999            1            204.7          NaN                 
          2     "04nan859"   "LC 1A       LC 1A AMP BKR TRP            "   nan   3                  999998           470                -999998         -30                1            599.9958       NaN                 
          2     "04nan860"   "CA PF1M     CA TX1 POWER FACTOR          "   nan   6                  0                999999             0               -999999            1            204.7          NaN                 
          1     "03nan603"   "LY CMT      CURRENT MONTH DEMAND         "   nan   4                  0                999999             0               -999999            1            1              NaN                 
          1     "03nan604"   "RV CDY1     RV TX1 CURRENT DAY DEMD      "   nan   6                  0                999999             0               -999999            1            1              NaN                 
          1     "03nan605"   "PS TEST     SWITCH COUNT STATUS          "   nan   7 8                0                999999             0               -999999            1            1              NaN                 
          1     "03nan606"   "BC MVT      BLK CRK METER VARS TOTAL     "   nan   4                  999998           180000             -999998         -95000             1            1              NaN                 
          1     "03nan607"   "RS CALIT    RS CALI TOTAL                "   nan   1 2 3 4 5 6 7 8    0                999999             0               -999999            1            1              NaN                 
          1     "03nan608"   "BC KVA1     BLACK CREEK TX1 KVA          "   nan   6                  999998           200000             -999998         -200000            1            1              NaN                 
          1     "03nan609"   "BY TXCTOT   BY TX C AMP TOTAL            "   nan   1 2 3 4 5 6 7 8    0                999999             0               -999999            1            1              NaN                 
          1     "03nan610"   "HA PHR      PREVIOUS HOUR DEMAND         "   nan   7                  0                999999             0               -999999            1            1              NaN                 
          1     "03nan611"   "AC WT       AC,AL,AR,AS WATT TTL         "   nan   5                  165000           180000             -999998         -999999            1            1              NaN                 
          2     "04nan861"   "BW RCV1     BW TX1 REG C PH VOLTS        "   nan   4                  999998           150                -999998         -10                1            204.7          NaN                 
          2     "04nan862"   "FM PF1M     FM TX1 POWER FACTOR          "   nan   7                  0                999999             0               -999999            1            204.7          NaN                 
          1     "03nan612"   "BC PF1      POWER FACTOR                 "   nan   6                  0                999999             0               -999999            1            1              NaN                 
          1     "03nan613"   "CEC 230DSV   FPL 230 DIRECT SERV         "   nan   4                  0                999999             0               -999999            1            1              NaN                 
          2     "04nan863"   "SECI BCNBV    BC N 230 VOLTS             "   nan   1 2                0                999999             0               -999999            1            204.7          NaN                 
          1     "03nan614"   "FA SOEPT                                 "   nan   1 2 3 4 5 6 7 8    0                999999             0               -999999            1            1              NaN                 
          1     "03nan615"   "SPR LCPF1    NLC TX1 POWER FACTOR        "   nan   6                  0                999999             0               -999999            1            1              NaN                 
          2     "04nan864"   "KH PF2M     TX2 POWER FACTOR METER       "   nan   1                  0                999999             0               -999999            1            204.7          NaN                 
          2     "04nan865"   "PH KVAM     PH KVA METER                 "   nan   5                  0                999999             0               -999999            1            16376          NaN                 
          2     "04nan866"   "PH PFM      PH POWER FACTOR METER        "   nan   5                  0                999999             0               -999999            1            204.7          NaN                 
          2     "04nan867"   "ES RAV      TX REG A VOLTS FROM 2431     "   nan   1                  999998           150                -999998         -10                1            415.541        NaN                 
          1     "03nan616"   "HA PMT      PREV MONTH TOTAL             "   nan   7                  0                999999             0               -999999            1            1              NaN                 
          2     "04nan868"   "SECI 107      FI TX1 MV LAG              "   nan   1 2                0                999999             0               -999999            1            1              NaN                 
          2     "04nan869"   "HA P        HAMMOND ACCUMULATOR          "   nan   7                  999998           999999             1               -5                 1            1.2            NaN                 
          1     "03nan617"   "BY CDY2     BY 2 CUR DY DEMAND           "   nan   4                  0                999999             0               -999999            1            1              NaN                 
          2     "04nan870"   "HA RAV1     HA TX1 REG A PH VOLTS        "   nan   7                  999998           150                -999998         -10                1            204.7          NaN                 
          2     "04nan871"   "KH TX1B     TX1 B AMPS H/S TRIP          "   nan   1                  999998           1108               -999998         -30                1            1637.6         NaN                 
          2     "04nan872"   "FR TX1FRQ   FR TX1 FREQUENCY             "   nan   6                  0                999999             0               -999999            1            204.7          NaN                 
          1     "03nan618"   "RV PHR1     TX1 PREVIOUS HOUR DEMAND     "   nan   6                  0                999999             0               -999999            1            1              NaN                 
          1     "03nan619"   "SPR TB       MODEL                       "   nan   1 2 3 4 5 6 7 8    0                999999             0               -999999            1            1              NaN                 
          2     "04nan873"   "FR KVA1M    FR TX1 KVA METER             "   nan   6                  0                999999             0               -999999            1            65504          NaN                 
          1     "03nan620"   "RV MUL1     RV TX1 MULTIPLIER            "   nan   6                  0                999999             0               -999999            1            1              NaN                 
          1     "03nan621"   "RV PDY1     TX1 PREVIOUS DAY DEMAND      "   nan   6                  0                999999             0               -999999            1            1              NaN                 
          2     "04nan874"   "HL KVA1M    TX1 KVA METER                "   nan   5                  0                999999             0               -999999            1            54587.35       NaN                 
          1     "03nan622"   "RV CMT1     TX1 CURRENT MONTH DEMAND     "   nan   6                  0                999999             0               -999999            1            1              NaN                 
          2     "04nan875"   "BL 2A       BL BKR 2A AMPS BKR TRIP      "   nan   5                  999998           540                -999998         -30                1            599.9999       NaN                 
          2     "04nan876"   "RD 3A       BKR 3 A AMPS BKR TRIP        "   nan   4                  999998           800                -999998         -30                1            1199.999       NaN                 
          1     "03nan623"   "MN HRTBT6   COMMLINE #6 HEARTBEAT        "   nan   1 2 3 4 5 6 7 8    0                999999             0               -999999            1            1              NaN                 
          1     "03nan624"   "SN MUL      MULTIPLIER                   "   nan   4                  0                999999             0               -999999            1            1              NaN                 
          2     "04nan877"   "WE G1W      WE GEN #1 WATTS              "   nan   4                  999998           1875               -999998         -200               1            1              NaN                 
          2     "04nan878"   "HA RBV1     HA TX1 REG B PH VOLTS        "   nan   7                  999998           150                -999998         -10                1            204.7          NaN                 
          2     "04nan879"   "LC TX1W     LC TX1 WATTS                 "   nan   3                  999998           33600              -999998         -1000              1            65504          NaN                 
          2     "04nan880"   "LC TX1FRQ   LC TX1 FREQUENCY             "   nan   3                  0                999999             0               -999999            1            204.7          NaN                 
          2     "04nan881"   "WE G1MV     WE GEN #1 METER VARS         "   nan   4                  1250             1600               -999998         -999999            1            1              NaN                 
          1     "03nan625"   "PS DATE                                  "   nan   1 2 3 4 5 6 7 8    0                999999             0               -999999            1            1              NaN                 
          2     "04nan882"   "RV 6A       BKR 6 A AMP BKR TRIP         "   nan   6                  999998           600                -999998         -30                1            600.0001       NaN                 
          2     "04nan883"   "RV 6C       BKR 6 C AMP BKR TRIP         "   nan   6                  999998           600                -999998         -30                1            600.0001       NaN                 
          1     "03nan626"   "RV 5TOT     RV BRK 5 AMP TOTAL           "   nan   1 2 3 4 5 6 7 8    0                999999             0               -999999            1            1              NaN                 
          1     "03nan627"   "DS TOTAVG   DIRECT SERVE AVG MWATTS      "   nan   6                  0                999999             0               -999999            1            1              NaN                 
          2     "04nan884"   "HA RCV1     HA TX1 REG C PH VOLTS        "   nan   7                  999998           150                -999998         -10                1            204.7          NaN                 
          2     "04nan885"   "HA TX1A     HA TXA AMPS C/S TRIP         "   nan   7                  999998           368                -999998         -30                1            818.8          NaN                 
          2     "04nan886"   "HA TX1B     HA TX1 B AMPS                "   nan   7                  999998           368                -999998         -30                1            818.8          NaN                 
          2     "04nan887"   "MN 3KW      MN BKR 3 WATTS               "   nan   6                  0                999999             0               -999999            1            20470          NaN                 
          2     "04nan888"   "HA TX1C     HA TX1 C AMPS                "   nan   7                  999998           368                -999998         -30                1            818.8          NaN                 
          2     "04nan889"   "HA TX1W     HA TX1 WATTS                 "   nan   7                  999998           22400              -999998         -1000              1            16376          NaN                 
          2     "04nan890"   "HA PF1M     HA TX1 POWER FACTOR          "   nan   7                  0                999999             0               -999999            1            204.7          NaN                 
          2     "04nan891"   "HA TX1FRQ   HA TX1 FREQUENCY             "   nan   7                  0                999999             0               -999999            1            204.7          NaN                 
          2     "04nan892"   "HA KVA1M    HA TX1 KVA METER             "   nan   7                  0                999999             0               -999999            1            16376          NaN                 
          2     "04nan893"   "HA MV1      HA TX1 VARS LAG              "   nan   7                  4000             5400               -999998         -999999            1            16376          NaN                 
          2     "04nan894"   "MX 1A       MX BKR 1 A AMPS              "   nan   3                  999998           480                -999998         -30                1            600.0126       NaN                 
          2     "04nan895"   "HA MV1-     HA TX1 VARS LEAD             "   nan   7                  4000             5400               -999998         -999999            1            16376          NaN                 
          2     "04nan896"   "HA DCV      HA DC VOLTS                  "   nan   7                  999998           140                -999998         -10                1            149.9835       NaN                 
          1     "03nan628"   "SPR LTC2     MODEL                       "   nan   1 2 3 4 5 6 7 8    0                999999             0               -999999            1            1              NaN                 
          2     "04nan897"   "FW RCV1     FW TX1 REG C VOLTS           "   nan   5                  999998           133                -999998         -10                1            204.7          NaN                 
          2     "04nan898"   "FW TX1A     FW TX1 LS AMPS               "   nan   5                  999998           748                -999998         -30                1            818.8          NaN                 
          2     "04nan899"   "FW TX1B     FW TX1 LS B AMPS             "   nan   5                  999998           748                -999998         -30                1            818.8          NaN                 
          2     "04nan900"   "FW TX1C     FW TX1 LS C AMPS             "   nan   5                  999998           748                -999998         -30                1            818.8          NaN                 
          2     "04nan901"   "FW TX1W     FW TX1 WATTS                 "   nan   5                  999998           33000              -999998         -1000              1            32752          NaN                 
          1     "03nan629"   "WA PHR      PREVIOUS HOUR DEMAND         "   nan   1                  0                999999             0               -999999            1            1              NaN                 
          1     "03nan630"   "WA PMT      PREV MONTH TOTAL             "   nan   1                  0                999999             0               -999999            1            1              NaN                 
          1     "03nan631"   "WA REGAVG   WALDO REG VOLT AVG           "   nan   5                  0                999999             0               -999999            1            1              NaN                 
          1     "03nan632"   "SPR SE230A   SPARE ANALOG                "   nan   1 2 3 4 5 6 7 8    0                999999             0               -999999            1            1              NaN                 
          1     "03nan633"   "SPR SE230B   SPARE ANALOG                "   nan   1 2 3 4 5 6 7 8    0                999999             0               -999999            1            1              NaN                 
          1     "03nan634"   "SPR SE230C   SPARE ANALOG                "   nan   1 2 3 4 5 6 7 8    0                999999             0               -999999            1            1              NaN                 
          2     "04nan902"   "FW MV1      FW TX1 VARS LAG              "   nan   5                  11000            21600              -999998         -999999            1            32752          NaN                 
          2     "04nan903"   "FW P1       FW PULSE ACCUMULATOR 1       "   nan   5                  999998           999999             1               -10                1            2.4            NaN                 
          1     "03nan635"   "FW CALI     FT WHITE CALC DEMAND         "   nan   5                  0                999999             0               -999999            1            1              NaN                 
          1     "03nan636"   "FW PDY      PREVIOUS DAY DEMAND          "   nan   5                  0                999999             0               -999999            1            1              NaN                 
          1     "03nan637"   "FW PHR      PREVIOUS HOUR DEMAND         "   nan   5                  0                999999             0               -999999            1            1              NaN                 
          1     "03nan638"   "FW PMT      PREV MONTH TOTAL             "   nan   5                  0                999999             0               -999999            1            1              NaN                 
          2     "04nan904"   "FW PF1M     FW TX1 POWER FACTOR          "   nan   5                  0                999999             0               -999999            1            204.7          NaN                 
          1     "03nan639"   "FW CDY      CURRENT DAY DEMAND           "   nan   5                  0                999999             0               -999999            1            1              NaN                 
          1     "03nan640"   "CEC BIL1     ADDITIVE DEMAND             "   nan   4                  0                999999             0               -999999            1            1              NaN                 
          1     "03nan641"   "CEC FPLINS   CEC SYSTEM INS FPL          "   nan   4                  495628           500628             -999998         -999999            1            1              NaN                 
          1     "03nan642"   "CEC 1B       LOAD MGT FPL ADDITIVE       "   nan   6                  0                999999             0               -999999            1            1              NaN                 
          1     "03nan643"   "FW CHR      CURRENT HOUR DEMAND          "   nan   5                  0                999999             0               -999999            1            1              NaN                 
          1     "03nan644"   "DS TOTI     DIRECT SERVE LM TOTAL        "   nan   6                  0                999999             0               -999999            1            1              NaN                 
          1     "03nan645"   "FW CMT      CURRENT MONTH DEMAND         "   nan   5                  0                999999             0               -999999            1            1              NaN                 
          1     "03nan646"   "FW MUL      MULTIPLIER                   "   nan   5                  0                999999             0               -999999            1            1              NaN                 
          2     "04nan905"   "FW KVA1M    FW TX1 KVA METER             "   nan   5                  999998           33000              -999998         -20000             1            32752          NaN                 
          2     "04nan906"   "GL PFM      POWER FACTOR METER           "   nan   1                  0                999999             0               -999999            1            204.7          NaN                 
          2     "04nan907"   "HA 1A       HA BKR 1 AMPS                "   nan   7                  999998           300                -999998         -30                1            599.9999       NaN                 
          2     "04nan908"   "FW DCV      FW DC VOLTS                  "   nan   5                  999998           140                -999998         -10                1            150            NaN                 
          2     "04nan909"   "FW 2A       FW BRK 2 A AMP BKR TRIP      "   nan   5                  999998           480                -999998         -30                1            600.0001       NaN                 
          2     "04nan910"   "FW 2B       FW BRK 2 B AMP BKR TRIP      "   nan   5                  999998           480                -999998         -30                1            600.0001       NaN                 
          2     "04nan911"   "FW 2C       FW BRK 2 C AMP BKR TRIP      "   nan   5                  999998           480                -999998         -30                1            600.0001       NaN                 
          2     "04nan912"   "FW 3A       FW BRK 3 A AMP BKR TRIP      "   nan   5                  999998           480                -999998         -30                1            600.0001       NaN                 
          2     "04nan913"   "FW 3B       FW BRK 3 B AMP BKR TRIP      "   nan   5                  999998           480                -999998         -30                1            600.0001       NaN                 
          2     "04nan914"   "FW 3C       FW BRK 3 C AMP BKR TRIP      "   nan   5                  999998           480                -999998         -30                1            600.0001       NaN                 
          2     "04nan915"   "FW 4A       FW BRK 4 A AMP BKR TRIP      "   nan   5                  999998           480                -999998         -30                1            600.0001       NaN                 
          2     "04nan916"   "FW 4B       FW BRK 4 B AMP BKR TRIP      "   nan   5                  999998           480                -999998         -30                1            600.0001       NaN                 
          2     "04nan917"   "FW 4C       FW BRK 4 C AMP BKR TRIP      "   nan   5                  999998           480                -999998         -30                1            600.0001       NaN                 
          2     "04nan918"   "FW 5A       FW BRK 5 A AMP BKR TRIP      "   nan   5                  999998           480                -999998         -30                1            600.0001       NaN                 
          2     "04nan919"   "FW 5B       FW BRK 5 B AMP BKR TRIP      "   nan   5                  999998           480                -999998         -30                1            600.0001       NaN                 
          2     "04nan920"   "FW 5C       FW BRK 5 C AMP BKR TRIP      "   nan   5                  999998           480                -999998         -30                1            600.0001       NaN                 
          1     "03nan647"   "FW STAGE    FW REGULATOR STAGE           "   nan   1 2 3 4 5 6 7 8    0                999999             0               -999999            1            1              NaN                 
          2     "04nan921"   "FW LTC1     FW LTC1 TAP POS              "   nan   5                  999998           16                 -999998         -16                1            15.9922        NaN                 
          2     "04nan922"   "HA 1B       HA BKR 1B AMP                "   nan   7                  999998           300                -999998         -30                1            599.9999       NaN                 
          1     "03nan648"   "FW WA       69 KV SYSTEM WATT TOTAL      "   nan   6                  999998           999999             -10             -2000              1            1              NaN                 
          1     "03nan649"   "FW PT       DEF PULSE ADDED 2            "   nan   4                  999998           999999             0               -30                1            1              NaN                 
          1     "03nan650"   "CEC SINS     CEC SYSTEM INST             "   nan   4                  640420           645420             -999998         -999999            1            1              NaN                 
          2     "04nan923"   "DI 1KW      DI FDR 1 WATTS               "   nan   3                  0                999999             0               -999999            1            20470          NaN                 
          2     "04nan924"   "HA 1C       HA BKR 1C AMPS               "   nan   7                  999998           300                -999998         -30                1            599.9999       NaN                 
          2     "04nan925"   "DI 2KW      DI FDR 2 WATTS               "   nan   3                  0                999999             0               -999999            1            20470          NaN                 
          2     "04nan926"   "DI 3KW      DI FDR 3 WATTS               "   nan   3                  0                999999             0               -999999            1            20470          NaN                 
          2     "04nan927"   "DI 4KW      DI FDR 4 WATTS               "   nan   3                  999998           33000              -999998         -1000              1            20470          NaN                 
          2     "04nan928"   "DI 5KW      DI FDR 5 WATTS               "   nan   3                  0                999999             0               -999999            1            20470          NaN                 
          2     "04nan929"   "DI 6KW      DI FDR 6 WATTS               "   nan   3                  0                999999             0               -999999            1            20470          NaN                 
          2     "04nan930"   "DI 1PF      DI FDR 1 POWER FACTOR        "   nan   3                  0                999999             0               -999999            1            204.7          NaN                 
          2     "04nan931"   "HA 2A       HA BKR 2A AMPS               "   nan   7                  999998           300                -999998         -30                1            599.9999       NaN                 
          1     "03nan651"   "DI SOEPT                                 "   nan   1 2 3 4 5 6 7 8    0                999999             0               -999999            1            1              NaN                 
          2     "04nan932"   "AL TX2ABT   AL TX2 AMBIENT TEMP          "   nan   5                  0                999999             0               -999999            1            249.9978       NaN                 
          2     "04nan933"   "HA 2B       HA BKR 2B AMPS               "   nan   7                  999998           300                -999998         -30                1            599.9999       NaN                 
          1     "03nan652"   "WH KVAAVG   WH KVA AVERAGE               "   nan   5                  0                999999             0               -999999            1            1              NaN                 
          1     "03nan653"   "WH PFAVG    WH POWER FACTOR AVG          "   nan   5                  0                999999             0               -999999            1            1              NaN                 
          2     "04nan934"   "DI P1       DR INLT TX1  ACCUM           "   nan   3                  999998           999999             1               -4                 1            4.8            NaN                 
          1     "03nan654"   "BY CHR1     BY 1 CUR HR DEMAND           "   nan   4                  0                999999             0               -999999            1            1              NaN                 
          2     "04nan935"   "HA 2C       HA BKR 2C AMPS               "   nan   7                  999998           300                -999998         -30                1            599.9999       NaN                 
          1     "03nan655"   "BY CHR2     BY 2 CUR HR DEMAND           "   nan   4                  0                999999             0               -999999            1            1              NaN                 
          1     "03nan656"   "LY PDY      PREVIOUS DAY DEMAND          "   nan   7                  0                999999             0               -999999            1            1              NaN                 
          2     "04nan936"   "HA 3A       HA BKR 3A AMPS               "   nan   7                  999998           300                -999998         -30                1            599.9999       NaN                 
          1     "03nan657"   "LY PFAVG    LY POWER FACTOR AVG          "   nan   7                  0                999999             0               -999999            1            1              NaN                 
          1     "03nan658"   "SB 266B     RS, FI & BY B AMP TOTAL      "   nan   1 2 3 4 5 6 7 8    0                999999             0               -999999            1            1              NaN                 
          2     "04nan937"   "HA 3B       HA BKR 3B AMPS               "   nan   7                  999998           300                -999998         -30                1            599.9999       NaN                 
          2     "04nan938"   "HL MV1-     TX1 VARS LEAD                "   nan   5                  5000             14400              -999998         -999999            1            54587.35       NaN                 
          2     "04nan939"   "ME TX1FRQ   ME FREQUENCY                 "   nan   1                  0                999999             0               -999999            1            204.7          NaN                 
          2     "04nan940"   "HA 3C       HA BKR 3C AMPS               "   nan   7                  999998           300                -999998         -30                1            599.9999       NaN                 
          2     "04nan941"   "RD TX1C     TX1 C AMPS C/S TRIP          "   nan   3                  999998           1288               -999998         -30                1            3275.2         NaN                 
          1     "03nan659"   "BC W1AVG    BC TX1 WATT AVERAGE          "   nan   4                  0                999999             0               -999999            1            1              NaN                 
          1     "03nan660"   "BC W2AVG    BC TX2 WATT AVERAGE          "   nan   4                  0                999999             0               -999999            1            1              NaN                 
          1     "03nan661"   "BC W3AVG    BC TX3 WATT AVERAGE          "   nan   4                  0                999999             0               -999999            1            1              NaN                 
          1     "03nan662"   "SPR MV1AVG   MODEL                       "   nan   1 2 3 4 5 6 7 8    0                999999             0               -999999            1            1              NaN                 
          1     "03nan663"   "SPR MV2AVG   MODEL                       "   nan   1 2 3 4 5 6 7 8    0                999999             0               -999999            1            1              NaN                 
          1     "03nan664"   "BC MV3AVG   MODEL                        "   nan   1 2 3 4 5 6 7 8    0                999999             0               -999999            1            1              NaN                 
          1     "03nan665"   "SPR PF1AVG   MODEL                       "   nan   1 2 3 4 5 6 7 8    0                999999             0               -999999            1            1              NaN                 
          1     "03nan666"   "SPR PF2AVI   MODEL                       "   nan   1 2 3 4 5 6 7 8    0                999999             0               -999999            1            1              NaN                 
          1     "03nan667"   "SPR PF3AVG   MODEL                       "   nan   1 2 3 4 5 6 7 8    0                999999             0               -999999            1            1              NaN                 
          2     "04nan942"   "ME PF1M     ME POWER FACTOR METER        "   nan   1                  0                999999             0               -999999            1            204.7          NaN                 
          1     "03nan668"   "HA STAGE    HA REGULATOR STAGE           "   nan   1 2 3 4 5 6 7 8    0                999999             0               -999999            1            1              NaN                 
